"year","locationabbr","locationdesc","class","topic","question","response","sample_size","data_value","confidence_limit_low","confidence_limit_high","display_order","data_value_unit","data_value_type","data_value_footnote_symbol","data_value_footnote","data_source","class_id","topic_id","location_id","question_id","respid","geo_location","response_order"
2007,"CT","CT - New London County","Health Status","Overall Health","How is your general health?","Poor",22,4.9,1.9,7.8,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(41.443373, -72.097683)",1
2007,"CT","CT - Tolland County","Health Status","Overall Health","How is your general health?","Poor",11,2,0.6,3.3,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(41.842762, -72.37209)",1
2007,"DE","DE - Kent County","Health Status","Overall Health","How is your general health?","Poor",60,3.4,2.4,4.3,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(39.12322, -75.558604)",1
2007,"DE","DE - New Castle County","Health Status","Overall Health","How is your general health?","Poor",43,2.8,1.8,3.7,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(39.68502, -75.634376)",1
2007,"DE","DE - Sussex County","Health Status","Overall Health","How is your general health?","Poor",63,3.8,2.8,4.7,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(38.662387, -75.346649)",1
2007,"DC","DC - District of Columbia","Health Status","Overall Health","How is your general health?","Poor",165,3.6,2.8,4.3,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(38.91027, -77.014468)",1
2007,"FL","FL - Alachua County","Health Status","Overall Health","How is your general health?","Poor",40,4.3,2.3,6.2,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(29.665903, -82.386845)",1
2007,"FL","FL - Baker County","Health Status","Overall Health","How is your general health?","Poor",64,7.4,4.8,9.9,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(30.288432, -82.185477)",1
2007,"FL","FL - Bay County","Health Status","Overall Health","How is your general health?","Poor",47,6.4,3.8,8.9,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(30.206925, -85.660217)",1
2007,"FL","FL - Brevard County","Health Status","Overall Health","How is your general health?","Poor",29,4.6,2.4,6.7,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(28.232195, -80.690979)",1
2007,"FL","FL - Broward County","Health Status","Overall Health","How is your general health?","Poor",31,4.6,2.6,6.5,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(26.134058, -80.227135)",1
2007,"FL","FL - Citrus County","Health Status","Overall Health","How is your general health?","Poor",38,7.5,3.9,11,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(28.863598, -82.453512)",1
2007,"FL","FL - Clay County","Health Status","Overall Health","How is your general health?","Poor",32,4.2,2.6,5.7,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(30.084386, -81.79941)",1
2007,"FL","FL - Collier County","Health Status","Overall Health","How is your general health?","Poor",38,4.6,2.4,6.7,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(26.199831, -81.699625)",1
2007,"FL","FL - Columbia County","Health Status","Overall Health","How is your general health?","Poor",45,5.9,3.5,8.2,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(30.126051, -82.660566)",1
2007,"FL","FL - DeSoto County","Health Status","Overall Health","How is your general health?","Poor",53,2.8,1.4,4.1,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(27.189369, -81.864094)",1
2007,"FL","FL - Duval County","Health Status","Overall Health","How is your general health?","Poor",94,4.5,3.1,5.8,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(30.300302, -81.622853)",1
2007,"FL","FL - Escambia County","Health Status","Overall Health","How is your general health?","Poor",24,3.1,1.7,4.4,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(30.485314, -87.274788)",1
2007,"FL","FL - Flagler County","Health Status","Overall Health","How is your general health?","Poor",35,6.4,3.4,9.3,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(29.523494, -81.224735)",1
2007,"FL","FL - Gadsden County","Health Status","Overall Health","How is your general health?","Poor",30,4.7,2.7,6.6,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(30.59828, -84.581397)",1
2007,"FL","FL - Gilchrist County","Health Status","Overall Health","How is your general health?","Poor",34,4.6,1.4,7.7,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(29.704639, -82.808262)",1
2007,"FL","FL - Hardee County","Health Status","Overall Health","How is your general health?","Poor",71,6,3.4,8.5,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(27.548312, -81.815432)",1
2007,"FL","FL - Hendry County","Health Status","Overall Health","How is your general health?","Poor",43,4.3,2.7,5.8,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(26.705392, -81.202571)",1
2007,"FL","FL - Hernando County","Health Status","Overall Health","How is your general health?","Poor",43,5.7,3.7,7.6,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(28.50485, -82.496961)",1
2007,"FL","FL - Highlands County","Health Status","Overall Health","How is your general health?","Poor",49,6.3,3.7,8.8,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(27.460415, -81.442555)",1
2007,"FL","FL - Hillsborough County","Health Status","Overall Health","How is your general health?","Poor",35,5.5,2.9,8,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(27.976529, -82.401275)",1
2007,"FL","FL - Jefferson County","Health Status","Overall Health","How is your general health?","Poor",33,4.8,2.6,6.9,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(30.504031, -83.886291)",1
2007,"FL","FL - Lake County","Health Status","Overall Health","How is your general health?","Poor",52,6.2,4,8.3,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(28.735689, -81.752026)",1
2007,"FL","FL - Lee County","Health Status","Overall Health","How is your general health?","Poor",29,4.9,2.3,7.4,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(26.574992, -81.858144)",1
2007,"FL","FL - Leon County","Health Status","Overall Health","How is your general health?","Poor",21,3.6,1.4,5.7,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(30.466103, -84.270371)",1
2007,"FL","FL - Manatee County","Health Status","Overall Health","How is your general health?","Poor",29,6.4,3,9.7,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(27.477054, -82.532775)",1
2007,"FL","FL - Marion County","Health Status","Overall Health","How is your general health?","Poor",40,5.8,3.6,7.9,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(29.140116, -82.123367)",1
2007,"FL","FL - Martin County","Health Status","Overall Health","How is your general health?","Poor",26,3.3,1.9,4.6,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(27.1443, -80.244395)",1
2007,"FL","FL - Miami-Dade County","Health Status","Overall Health","How is your general health?","Poor",44,4.8,3.2,6.3,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(25.774565, -80.298888)",1
2007,"FL","FL - Monroe County","Health Status","Overall Health","How is your general health?","Poor",29,9.2,0.1,18.2,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(24.739678, -81.263945)",1
2007,"FL","FL - Nassau County","Health Status","Overall Health","How is your general health?","Poor",41,6.2,4,8.3,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(30.607962, -81.647153)",1
2007,"FL","FL - Okeechobee County","Health Status","Overall Health","How is your general health?","Poor",70,9.6,5.8,13.3,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(27.272057, -80.822153)",1
2007,"FL","FL - Orange County","Health Status","Overall Health","How is your general health?","Poor",45,4.1,2.3,5.8,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(28.532855, -81.384377)",1
2007,"FL","FL - Osceola County","Health Status","Overall Health","How is your general health?","Poor",40,3.9,2.3,5.4,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(28.266765, -81.383484)",1
2007,"FL","FL - Palm Beach County","Health Status","Overall Health","How is your general health?","Poor",24,3.6,1.4,5.7,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(26.617075, -80.146119)",1
2007,"FL","FL - Pasco County","Health Status","Overall Health","How is your general health?","Poor",33,4.8,2.8,6.7,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(28.261606, -82.51608)",1
2007,"FL","FL - Pinellas County","Health Status","Overall Health","How is your general health?","Poor",29,4.2,2.4,5.9,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(27.899794, -82.727651)",1
2007,"FL","FL - Polk County","Health Status","Overall Health","How is your general health?","Poor",26,3.4,2,4.7,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(28.03114, -81.799975)",1
2007,"FL","FL - St. Johns County","Health Status","Overall Health","How is your general health?","Poor",24,3.9,1.7,6,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(29.977088, -81.421504)",1
2007,"FL","FL - St. Lucie County","Health Status","Overall Health","How is your general health?","Poor",36,6.4,3.6,9.1,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(27.338067, -80.353183)",1
2007,"FL","FL - Santa Rosa County","Health Status","Overall Health","How is your general health?","Poor",28,4.8,2.8,6.7,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(30.549593, -87.036954)",1
2007,"FL","FL - Sarasota County","Health Status","Overall Health","How is your general health?","Poor",48,4.3,2.1,6.4,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(27.208205, -82.423893)",1
2007,"FL","FL - Seminole County","Health Status","Overall Health","How is your general health?","Poor",28,3.6,2,5.1,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(28.697834, -81.310445)",1
2007,"FL","FL - Volusia County","Health Status","Overall Health","How is your general health?","Poor",40,6.4,4,8.7,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(29.073725, -81.123944)",1
2007,"FL","FL - Wakulla County","Health Status","Overall Health","How is your general health?","Poor",41,5.1,3.1,7,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(30.185525, -84.331546)",1
2007,"GA","GA - Clayton County","Health Status","Overall Health","How is your general health?","Poor",22,4.3,1.9,6.6,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(33.553383, -84.362238)",1
2007,"GA","GA - Cobb County","Health Status","Overall Health","How is your general health?","Poor",15,3.2,1,5.3,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(33.943254, -84.557878)",1
2007,"GA","GA - DeKalb County","Health Status","Overall Health","How is your general health?","Poor",18,2.9,1.1,4.6,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(33.789813, -84.248029)",1
2007,"GA","GA - Fulton County","Health Status","Overall Health","How is your general health?","Poor",12,1.5,0.5,2.4,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(33.836086, -84.393645)",1
2007,"GA","GA - Gwinnett County","Health Status","Overall Health","How is your general health?","Poor",17,3.8,1.2,6.3,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(33.951956, -84.057963)",1
2007,"HI","HI - Hawaii County","Health Status","Overall Health","How is your general health?","Poor",66,3.8,2.8,4.7,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(19.672837, -155.421895)",1
2007,"HI","HI - Honolulu County","Health Status","Overall Health","How is your general health?","Poor",91,2.7,2.1,3.2,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(21.372464, -157.913673)",1
2007,"HI","HI - Kauai County","Health Status","Overall Health","How is your general health?","Poor",26,3.2,1.6,4.7,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(22.021022, -159.442112)",1
2007,"HI","HI - Maui County","Health Status","Overall Health","How is your general health?","Poor",63,3.2,2.2,4.1,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(20.863747, -156.493816)",1
2007,"ID","ID - Ada County","Health Status","Overall Health","How is your general health?","Poor",24,2.4,1.4,3.3,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(43.611186, -116.304409)",1
2007,"ID","ID - Bonneville County","Health Status","Overall Health","How is your general health?","Poor",7,1.3,0.3,2.2,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(43.494876, -111.997623)",1
2007,"ID","ID - Canyon County","Health Status","Overall Health","How is your general health?","Poor",19,3.3,1.7,4.8,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(43.611438, -116.627276)",1
2007,"ID","ID - Nez Perce County","Health Status","Overall Health","How is your general health?","Poor",18,5,2.2,7.7,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(46.394126, -116.950462)",1
2007,"IL","IL - Cook County","Health Status","Overall Health","How is your general health?","Poor",86,3.7,2.7,4.6,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(41.865937, -87.757714)",1
2007,"IL","IL - DuPage County","Health Status","Overall Health","How is your general health?","Poor",8,2.3,0.3,4.2,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(41.849815, -88.071617)",1
2007,"IL","IL - Lake County","Health Status","Overall Health","How is your general health?","Poor",11,4.1,0.9,7.2,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(42.313072, -87.969458)",1
2007,"IN","IN - Lake County","Health Status","Overall Health","How is your general health?","Poor",47,5.1,3.1,7,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(41.526226, -87.408155)",1
2007,"IN","IN - Marion County","Health Status","Overall Health","How is your general health?","Poor",74,4.6,3.2,5.9,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(39.791299, -86.135905)",1
2007,"IA","IA - Polk County","Health Status","Overall Health","How is your general health?","Poor",26,2.3,1.3,3.2,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(41.623296, -93.641654)",1
2007,"KS","KS - Johnson County","Health Status","Overall Health","How is your general health?","Poor",28,1.3,0.7,1.8,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(38.928049, -94.737132)",1
2007,"KS","KS - Sedgwick County","Health Status","Overall Health","How is your general health?","Poor",54,3.3,2.1,4.4,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(37.678808, -97.344603)",1
2007,"KS","KS - Shawnee County","Health Status","Overall Health","How is your general health?","Poor",23,2.3,1.3,3.2,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(39.035591, -95.705467)",1
2007,"KS","KS - Wyandotte County","Health Status","Overall Health","How is your general health?","Poor",19,3.3,1.5,5,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(39.104143, -94.707937)",1
2007,"KY","KY - Jefferson County","Health Status","Overall Health","How is your general health?","Poor",30,5.3,3.1,7.4,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(38.201775, -85.691832)",1
2007,"LA","LA - Calcasieu Parish","Health Status","Overall Health","How is your general health?","Poor",40,4.6,2.6,6.5,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(30.227531, -93.261485)",1
2007,"LA","LA - East Baton Rouge Parish","Health Status","Overall Health","How is your general health?","Poor",27,4.2,2.4,5.9,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(30.462492, -91.100943)",1
2007,"LA","LA - Jefferson Parish","Health Status","Overall Health","How is your general health?","Poor",37,8,5.2,10.7,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(29.945261, -90.153175)",1
2007,"LA","LA - Orleans Parish","Health Status","Overall Health","How is your general health?","Poor",19,3.9,1.9,5.8,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(29.972699, -90.05284)",1
2007,"LA","LA - St. Tammany Parish","Health Status","Overall Health","How is your general health?","Poor",12,3.4,1.2,5.5,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(30.383308, -89.948329)",1
2007,"ME","ME - Cumberland County","Health Status","Overall Health","How is your general health?","Poor",32,2.2,1.2,3.1,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(43.748088, -70.305589)",1
2007,"ME","ME - Kennebec County","Health Status","Overall Health","How is your general health?","Poor",35,5,3.2,6.7,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(44.396102, -69.749178)",1
2007,"ME","ME - Penobscot County","Health Status","Overall Health","How is your general health?","Poor",25,3.1,1.7,4.4,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(44.953036, -68.79423)",1
2007,"ME","ME - Sagadahoc County","Health Status","Overall Health","How is your general health?","Poor",8,2.1,0.5,3.6,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(43.956202, -69.869704)",1
2007,"ME","ME - York County","Health Status","Overall Health","How is your general health?","Poor",37,4.2,2.6,5.7,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(43.424108, -70.640561)",1
